urn,pears,la_number,easting,northing
103119,0.181725228,302,522977,189550
131750,0.227287477,302,523635,186708
131750,0.118161697,302,523635,186708
131750,0.250973384,302,523635,186708
131750,0.593009104,302,523635,186708
135226,0.885602247,302,526982,190033
139594,0.546764154,302,526980,189621
101345,0.08377205,302,527853,192405
137374,0.354405884,302,524632,194876
137361,0.895202649,302,523520,187587
137131,0.470535893,302,524845,196314
138685,0.640883738,302,522483,191460
137388,0.885430479,302,525672,189571
136658,0.647837771,302,527778,195482
136418,0.145160127,302,527295,191678
138051,0.053627224,302,525566,188467
101355,0.86824614,302,523053,191451
101356,0.977337351,302,529173,194444
137645,0.449080535,302,523568,188931
136290,0.425878396,302,523744,196731
137386,0.287827477,302,521380,193756
101361,0.484509402,302,526058,192177
101362,0.788219119,302,526022,193124
101364,0.895877467,302,521928,190571
101365,0.68408473,302,526275,189926
101365,0.945246303,302,526275,189926
101365,0.503779815,302,526275,189926
101365,0.555152202,302,526275,189926
137539,0.317687165,302,523775,190136
135747,0.521020898,302,526710,196751
101376,0.972814228,302,520922,192197
131359,0.890005954,302,520316,191325
101394,0.976452675,302,526318,189421
101395,0.63393116,302,520648,193478
101396,0.090643512,302,527540,193376
101397,0.943703561,302,523487,187609
130427,0.040062746,302,526894,191882
135810,0.764488701,303,547539,179438
141047,0.955962354,303,547941,176369
101402,0.886167526,303,547838,175369
101403,0.460384254,303,546456,175254
101404,0.348833277,303,544831,175927
101404,0.020959723,303,544831,175927
101404,0.719117958,303,544831,175927
101404,0.890446116,303,544831,175927
136599,0.988616786,303,546123,176548
101407,0.964433382,303,549770,175013
101408,0.342449754,303,547170,177188
101409,0.686145062,303,546168,175745
139494,0.483152412,303,549396,175545
136932,0.21674708,303,547622,179744
139115,0.757258927,303,549861,179072
139212,0.931394173,303,550983,177699
139213,0.49736081,303,548919,178971
137417,0.122770303,303,551660,176927
101420,0.702526615,303,548292,177759
101421,0.060609189,303,548292,177759
101422,0.207838514,303,549142,177070
101426,0.058600388,303,546481,172429
141114,0.352992837,303,550631,175326
140710,0.116326685,303,545899,174138
101429,0.084789312,303,545413,172315
101431,0.960838369,303,552330,177087
101434,0.494587812,303,544704,172874
140443,0.980740433,303,549645,176496
101437,0.88050703,303,548249,179254
101438,0.717334413,303,549956,179092
101439,0.696985082,303,546420,173340
101439,0.282534033,303,546420,173340
101439,0.477197144,303,546420,173340
101439,0.482578894,303,546420,173340
101440,0.02930164,303,547334,180626
101441,0.55392729,303,548540,179207
140532,0.01173751,303,546847,174111
101444,0.330438761,303,547307,181174
101445,0.901582137,303,548120,172332
101445,0.410015631,303,548120,172332
101445,0.087559102,303,548120,172332
101445,0.531621183,303,548120,172332
140243,0.658965634,303,547956,173514
137380,0.771857334,303,549876,177175
101449,0.908208197,303,547665,176046
101451,0.843111194,303,547493,175925
101452,0.021654971,303,548886,173437
101453,0.793641235,303,546258,173015
101454,0.165069984,303,551293,175109
101455,0.156822781,303,546284,176040
101456,0.020258432,303,545455,174139
101457,0.069889615,303,551010,175012
101458,0.000759447,303,550289,177625
101459,0.374504622,303,548695,176372
101460,0.298930213,303,548112,179495
101461,0.579511316,303,547304,171192
134780,0.080484741,303,545185,175462
136369,0.91645625,303,546489,175163
137769,0.520308763,303,548781,174532
137965,0.11077202,303,546868,174297
137423,0.481099056,303,546606,172862
136330,0.200632374,303,550537,177255
138686,0.130643347,303,547451,172108
136538,0.149714098,303,550151,178565
140320,0.680197855,303,550289,176697
140321,0.240679191,303,550235,176683
101475,0.375649098,303,547450,176622
101477,0.755354931,303,549876,174751
137681,0.960802724,303,549953,175009
136334,0.467790654,303,549557,174146
137368,0.825968078,303,547061,173167
101485,0.301281315,303,549809,178886
101486,0.863235289,303,550978,175005
101487,0.63872519,303,546278,173491
101488,0.244263967,303,547605,175798
131115,0.354545467,303,550721,175133
101489,0.801798484,304,521396,184393
101490,0.477403355,304,520575,184157
101491,0.769461449,304,523020,183489
101492,0.302043252,304,525081,183081
133660,0.740334343,304,520208,189437
134846,0.760259731,304,518402,186630
101495,0.078262279,304,523551,185363
101496,0.959881458,304,520547,184530
101497,0.753209419,304,517138,186959
101498,0.797301109,304,524936,182963
101499,0.043627957,304,521137,183464
101500,0.709418925,304,517838,187953
101501,0.157905865,304,517772,187995
101502,0.670885151,304,518026,188544
139830,0.459522354,304,523722,183042
140833,0.741104691,304,522742,185142
101503,0.915143048,304,519977,188577
101504,0.474817933,304,521666,184295
101505,0.604680032,304,518822,184117
101506,0.037129084,304,518822,184117
101507,0.466514163,304,523968,184019
101508,0.458436823,304,521591,185552
101509,0.057525488,304,518377,185485
101510,0.347362716,304,517958,187213
101511,0.797489318,304,519786,189328
101512,0.614766748,304,519786,189328
101515,0.502817655,304,517505,184641
101518,0.116915846,304,521071,186327
101519,0.928528808,304,518881,184714
101520,0.40344319,304,522602,184026
101521,0.384336526,304,520512,183840
101522,0.314216239,304,521873,184023
101524,0.286404585,304,521012,184771
101525,0.479285408,304,522256,183121
101525,0.781955111,304,522256,183121
101525,0.569163592,304,522256,183121
101525,0.799385941,304,522256,183121
101526,0.285589889,304,519973,186213
101527,0.444264753,304,524562,183530
101528,0.480972826,304,520811,188560
101530,0.376252366,304,523143,185937
101532,0.059883231,304,521772,186538
138608,0.703272458,304,516584,185882
101533,0.022662307,304,524603,184020
101534,0.943142687,304,521673,183577
101535,0.127293928,304,523191,183060
101537,0.260254246,304,521289,184721
101538,0.137103003,304,522589,186206
101539,0.805664533,304,518800,185082
101543,0.16735292,304,520098,188410
101544,0.515491704,304,523022,184716
101545,0.366274354,304,520418,183856
101546,0.639708538,304,518816,185048
101547,0.188347283,304,523176,186533
101548,0.526039318,304,520508,185961
101549,0.871668931,304,519138,188145
131418,0.521527237,304,525146,183353
131916,0.926542083,304,522571,185971
101550,0.050588248,304,517203,186265
101552,0.812445848,304,519960,185118
101552,0.68128596,304,519960,185118
101552,0.927049664,304,519960,185118
101552,0.979121538,304,519960,185118
141154,0.974273252,304,524137,184374
101554,0.904337901,304,523903,184046
101555,0.07911358,304,521386,184266
101556,0.031338934,304,524976,183008
136656,0.907345972,304,518305,188663
137685,0.807514966,304,519617,189280
138609,0.453069683,304,523635,183910
137994,0.993702965,304,521701,183616
101563,0.109450851,304,517552,188564
101564,0.218313798,304,522218,183549
139319,0.855179459,304,518689,186629
101574,0.185621953,304,524372,183812
140796,0.535651213,304,521103,187332
101581,0.311566213,304,520536,185282
101582,0.274063091,304,523480,183473
101583,0.726438308,304,520242,189406
139829,0.087401635,305,536154,170469
140080,0.093495798,305,535952,170915
140451,0.323951067,305,535971,170058
137216,0.518174754,305,536503,169103
101588,0.608109012,305,537570,169614
101589,0.616878006,305,535968,169207
101590,0.686408951,305,538909,166076
101591,0.976962581,305,538909,166076
138574,0.047488535,305,547213,166614
101592,0.965916413,305,536074,167986
139639,0.703483586,305,546977,169671
101593,0.010571359,305,537549,166471
137035,0.418378213,305,535126,168971
101595,0.955785122,305,540128,164832
101597,0.213898004,305,540044,171081
101597,0.346832728,305,540044,171081
101597,0.208948143,305,540044,171081
101597,0.705134743,305,540044,171081
139678,0.930311427,305,535805,169952
137069,0.908501987,305,539640,167158
137070,0.949202806,305,539640,167158
101601,0.069344443,305,543289,167542
139966,0.944994307,305,535074,170377
137242,0.85640868,305,539599,169471
101604,0.893813651,305,543518,171152
101604,0.953959673,305,543518,171152
101604,0.124854303,305,543518,171152
101604,0.344073187,305,543518,171152
140648,0.745063403,305,535339,170261
101605,0.929861394,305,542749,172064
140533,0.459968046,305,542250,171446
101607,0.641407748,305,542188,172762
101607,0.147236664,305,542188,172762
101607,0.745005192,305,542188,172762
101607,0.319452378,305,542188,172762
101610,0.11269304,305,548238,164217
101610,0.266042256,305,548238,164217
101610,0.961786416,305,548238,164217
101610,0.492508765,305,548238,164217
138611,0.337066918,305,544822,166769
101612,0.372846964,305,543802,164935
101612,0.478279532,305,543802,164935
101612,0.255641248,305,543802,164935
101612,0.562289478,305,543802,164935
137032,0.397430785,305,543802,164935
101614,0.017765758,305,543350,161795
140449,0.979146596,305,544497,164204
137067,0.890401104,305,545766,163569
101617,0.387127422,305,547345,161874
101617,0.479320735,305,547345,161874
101617,0.860499038,305,547345,161874
101617,0.635018713,305,547345,161874
101624,0.575963167,305,547078,164431
101624,0.819266648,305,547078,164431
101624,0.990567057,305,547078,164431
101624,0.313184319,305,547078,164431
136915,0.923374339,305,545712,164469
101631,0.817983076,305,534388,169775
141291,0.672203576,305,546538,168730
101634,0.099093931,305,546304,170044
101635,0.195599035,305,544161,171654
140752,0.381979289,305,541307,169936
101637,0.097972085,305,541217,159337
101638,0.838408131,305,538247,169103
101638,0.308228877,305,538247,169103
101638,0.927861412,305,538247,169103
101638,0.228587228,305,538247,169103
140448,0.917294645,305,545845,167071
101641,0.968539818,305,546288,167923
131553,0.626849333,305,541346,168987
140450,0.478866921,305,547926,167914
140729,0.107536069,305,541578,164419
139984,0.854044826,305,540189,170454
101645,0.752174081,305,541613,169084
101645,0.131726371,305,541613,169084
101645,0.114112667,305,541613,169084
101645,0.749658224,305,541613,169084
134061,0.692810835,305,537774,167753
101646,0.371500733,305,543297,159316
101647,0.724172564,305,547653,168586
101648,0.576748546,305,540034,168617
101649,0.443800752,305,544251,170018
101651,0.57428727,305,540989,170054
141481,0.27975327,305,542165,171978
141482,0.531597961,305,547305,166927
101654,0.261771459,305,535068,169647
141158,0.169304268,305,545313,169466
137958,0.550950922,305,543870,167619
134008,0.119288865,305,547503,165864
137244,0.372394581,305,542282,159261
137683,0.620324471,305,544622,166870
101661,0.41100023,305,545698,165100
101662,0.741938316,305,538036,170350
140082,0.970697544,305,539471,168333
140257,0.903099204,305,539328,168292
136920,0.086355157,305,540917,166336
140088,0.540116223,305,541482,168152
137930,0.087610776,305,544854,165018
136709,0.893076643,305,542533,169755
136464,0.060445924,305,544319,169675
136586,0.593891889,305,537798,167371
136517,0.671268389,305,541797,165342
136551,0.203383889,305,544472,165153
136281,0.597622435,305,546848,170207
136644,0.291821565,305,540620,165814
136467,0.951880049,305,545368,170915
136545,0.527405471,305,542640,159356
101676,0.533592539,305,546558,165140
137006,0.60597185,305,538021,167339
136540,0.390812696,305,540682,168046
136355,0.797131682,305,543802,164935
138114,0.684113768,305,547332,166105
101700,0.786315961,305,538913,165987
101697,0.303312532,305,544319,169675
132008,0.808382827,305,547509,165568
135232,0.578175642,305,547397,169337
101702,0.73982035,306,534285,167830
101703,0.473761135,306,528877,159432
101704,0.685462295,306,531478,161952
101705,0.893534129,306,533445,166142
131723,0.478779889,306,532630,168142
131724,0.733207791,306,532985,167413
101706,0.823341154,306,532730,164860
131266,0.944585582,306,533713,169821
134048,0.568958047,306,532428,164962
101712,0.187197886,306,532319,168968
134254,0.061258967,306,531303,157829
101715,0.006620683,306,533426,169417
137195,0.223158273,306,532387,169539
101720,0.481768228,306,531899,166938
101721,0.304750658,306,531899,166938
139393,0.264852437,306,537538,163605
136714,0.109529179,306,530728,167907
101725,0.515093493,306,532255,164547
101730,0.018013498,306,535862,167610
139640,0.148861749,306,532253,160266
101733,0.735719983,306,532675,163281
139905,0.730460258,306,536366,165280
140000,0.870850989,306,538083,163637
140045,0.3755164,306,538423,162936
136769,0.641359496,306,530778,167053
136565,0.566551622,306,532842,168080
136564,0.923183716,306,532842,168080
101745,0.467310037,306,531246,168384
101746,0.988379574,306,531246,168384
101748,0.982600309,306,538488,162969
101750,0.653507866,306,534078,166848
101750,0.022073112,306,534078,166848
101750,0.27488351,306,534078,166848
101750,0.114369444,306,534078,166848
140704,0.51331457,306,528288,159114
101753,0.946690605,306,533477,159145
101756,0.931970647,306,531004,160459
101758,0.578883972,306,534004,161153
101759,0.852651061,306,529438,159363
101760,0.632950046,306,531884,159210
140674,0.653654429,306,534768,167867
101767,0.865522229,306,533096,165224
140683,0.616055605,306,531246,168384
140840,0.366541254,306,532913,167136
101772,0.986346264,306,536450,166733
101773,0.978784573,306,536631,162965
140841,0.111516287,306,538826,162187
101774,0.455846621,306,536768,162439
141118,0.044378781,306,531520,159048
101776,0.43896738,306,533582,167776
141119,0.936587867,306,534245,168413
101778,0.056419817,306,532089,170181
101779,0.854973332,306,533103,165267
141120,0.058946196,306,532341,168918
101781,0.05013708,306,535795,161822
140717,0.165233885,306,539271,161391
101785,0.955326909,306,530283,169557
130915,0.696135433,306,533464,162449
140113,0.164456024,306,537228,165357
131925,0.869523533,306,531106,166397
138687,0.05609805,306,530576,158804
101787,0.812017927,306,533166,169871
101788,0.601185609,306,535847,165564
101790,0.339882996,306,531669,165077
101791,0.390364158,306,531669,165077
138335,0.319446166,306,532260,169543
101792,0.809862397,306,530879,158235
101793,0.497231599,306,531675,162092
101794,0.751910786,306,537845,163368
101794,0.142449453,306,537845,163368
101794,0.907395698,306,537845,163368
101794,0.333094347,306,537845,163368
101795,0.360756034,306,532238,170854
138612,0.554335697,306,534345,167335
101797,0.240498151,306,531024,162230
101799,0.054504707,306,532625,166192
101800,0.897682568,306,531891,163299
101801,0.506579246,306,529303,159212
101801,0.481520877,306,529303,159212
101801,0.096510903,306,529303,159212
101801,0.784853223,306,529303,159212
101802,0.922450809,306,533380,167845
101802,0.533423294,306,533380,167845
101802,0.467359471,306,533380,167845
101802,0.018030709,306,533380,167845
101803,0.419766194,306,532253,170945
134449,0.338766726,306,533675,166776
134475,0.292274767,306,531394,169670
135151,0.955267536,306,536133,163245
139094,0.211477838,306,531710,164071
