urn,apples,la_number,easting,northing
103119,0.656454374,302,522977,189550
131750,0.498283227,302,523635,186708
131750,0.14765301,302,523635,186708
131750,0.240650469,302,523635,186708
131750,0.724649044,302,523635,186708
135226,0.450137565,302,526982,190033
139594,0.541018491,302,526980,189621
101345,0.362673663,302,527853,192405
137374,0.201408653,302,524632,194876
137361,0.413309668,302,523520,187587
137131,0.262370787,302,524845,196314
138685,0.97742149,302,522483,191460
137388,0.815976133,302,525672,189571
136658,0.454996257,302,527778,195482
136418,0.981434633,302,527295,191678
138051,0.827393724,302,525566,188467
101355,0.129996058,302,523053,191451
101356,0.677441511,302,529173,194444
137645,0.17973594,302,523568,188931
136290,0.607602244,302,523744,196731
137386,0.227696534,302,521380,193756
101361,0.034461076,302,526058,192177
101362,0.137357683,302,526022,193124
101364,0.33639541,302,521928,190571
101365,0.384012386,302,526275,189926
101365,0.257486555,302,526275,189926
101365,0.254351884,302,526275,189926
101365,0.589246338,302,526275,189926
137539,0.33564961,302,523775,190136
135747,0.294333097,302,526710,196751
101376,0.826210746,302,520922,192197
131359,0.15500074,302,520316,191325
101394,0.909126724,302,526318,189421
101395,0.194168469,302,520648,193478
101396,0.844012662,302,527540,193376
101397,0.560904977,302,523487,187609
130427,0.271150036,302,526894,191882
135810,0.988067268,303,547539,179438
141047,0.540535907,303,547941,176369
101402,0.354249839,303,547838,175369
101403,0.651418539,303,546456,175254
101404,0.946383596,303,544831,175927
101404,0.907178617,303,544831,175927
101404,0.140562775,303,544831,175927
101404,0.362288886,303,544831,175927
136599,0.439252039,303,546123,176548
101407,0.77199272,303,549770,175013
101408,0.306611933,303,547170,177188
101409,0.773272597,303,546168,175745
139494,0.269451145,303,549396,175545
136932,0.430026926,303,547622,179744
139115,0.615910476,303,549861,179072
139212,0.502342682,303,550983,177699
139213,0.392621982,303,548919,178971
137417,0.411121682,303,551660,176927
101420,0.097413985,303,548292,177759
101421,0.051193465,303,548292,177759
101422,0.275676669,303,549142,177070
101426,0.670529089,303,546481,172429
141114,0.032699411,303,550631,175326
140710,0.682052919,303,545899,174138
101429,0.06810245,303,545413,172315
101431,0.311683787,303,552330,177087
101434,0.48879762,303,544704,172874
140443,0.791031981,303,549645,176496
101437,0.184493668,303,548249,179254
101438,0.728138745,303,549956,179092
101439,0.683038768,303,546420,173340
101439,0.502709557,303,546420,173340
101439,0.766197407,303,546420,173340
101439,0.879379741,303,546420,173340
101440,0.152128358,303,547334,180626
101441,0.427660891,303,548540,179207
140532,0.696153447,303,546847,174111
101444,0.68951763,303,547307,181174
101445,0.235627557,303,548120,172332
101445,0.742355255,303,548120,172332
101445,0.304598009,303,548120,172332
101445,0.983382331,303,548120,172332
140243,0.477800328,303,547956,173514
137380,0.621011113,303,549876,177175
101449,0.235343928,303,547665,176046
101451,0.293626764,303,547493,175925
101452,0.273476083,303,548886,173437
101453,0.083849026,303,546258,173015
101454,0.246163329,303,551293,175109
101455,0.563278674,303,546284,176040
101456,0.305077224,303,545455,174139
101457,0.001148768,303,551010,175012
101458,0.644880656,303,550289,177625
101459,0.218175137,303,548695,176372
101460,0.658229486,303,548112,179495
101461,0.616443648,303,547304,171192
134780,0.656608278,303,545185,175462
136369,0.534970114,303,546489,175163
137769,0.048269904,303,548781,174532
137965,0.745515917,303,546868,174297
137423,0.053569448,303,546606,172862
136330,0.311761004,303,550537,177255
138686,0.382692054,303,547451,172108
136538,0.719819119,303,550151,178565
140320,0.155337888,303,550289,176697
140321,0.219651185,303,550235,176683
101475,0.519794362,303,547450,176622
101477,0.298633078,303,549876,174751
137681,0.644636036,303,549953,175009
136334,0.29781141,303,549557,174146
137368,0.096393016,303,547061,173167
101485,0.369034871,303,549809,178886
101486,0.179726474,303,550978,175005
101487,0.000158974,303,546278,173491
101488,0.894377132,303,547605,175798
131115,0.256413491,303,550721,175133
101489,0.827768351,304,521396,184393
101490,0.463471709,304,520575,184157
101491,0.144033786,304,523020,183489
101492,0.151213754,304,525081,183081
133660,0.564822435,304,520208,189437
134846,0.43078092,304,518402,186630
101495,0.474805767,304,523551,185363
101496,0.237172403,304,520547,184530
101497,0.151900779,304,517138,186959
101498,0.771536316,304,524936,182963
101499,0.232262487,304,521137,183464
101500,0.774751489,304,517838,187953
101501,0.791333844,304,517772,187995
101502,0.06478623,304,518026,188544
139830,0.765622923,304,523722,183042
140833,0.643864131,304,522742,185142
101503,0.585466449,304,519977,188577
101504,0.359403517,304,521666,184295
101505,0.11026825,304,518822,184117
101506,0.06118108,304,518822,184117
101507,0.568111502,304,523968,184019
101508,0.963687928,304,521591,185552
101509,0.725429048,304,518377,185485
101510,0.197169236,304,517958,187213
101511,0.208788259,304,519786,189328
101512,0.994882644,304,519786,189328
101515,0.006582116,304,517505,184641
101518,0.973171833,304,521071,186327
101519,0.63028004,304,518881,184714
101520,0.469363605,304,522602,184026
101521,0.230571953,304,520512,183840
101522,0.93090523,304,521873,184023
101524,0.596263693,304,521012,184771
101525,0.515439513,304,522256,183121
101525,0.037430544,304,522256,183121
101525,0.912941985,304,522256,183121
101525,0.256458405,304,522256,183121
101526,0.366901523,304,519973,186213
101527,0.351441318,304,524562,183530
101528,0.899623427,304,520811,188560
101530,0.642847615,304,523143,185937
101532,0.050577393,304,521772,186538
138608,0.007990708,304,516584,185882
101533,0.631324011,304,524603,184020
101534,0.70076314,304,521673,183577
101535,0.076912903,304,523191,183060
101537,0.450192099,304,521289,184721
101538,0.156354106,304,522589,186206
101539,0.553667151,304,518800,185082
101543,0.151817754,304,520098,188410
101544,0.471672652,304,523022,184716
101545,0.470166461,304,520418,183856
101546,0.561549166,304,518816,185048
101547,0.27453115,304,523176,186533
101548,0.185395501,304,520508,185961
101549,0.520704725,304,519138,188145
131418,0.595546393,304,525146,183353
131916,0.367135687,304,522571,185971
101550,0.849616617,304,517203,186265
101552,0.644934108,304,519960,185118
101552,0.32295367,304,519960,185118
101552,0.514979275,304,519960,185118
101552,0.624668646,304,519960,185118
141154,0.244144663,304,524137,184374
101554,0.301519806,304,523903,184046
101555,0.726804052,304,521386,184266
101556,0.67752368,304,524976,183008
136656,0.774342676,304,518305,188663
137685,0.589356961,304,519617,189280
138609,0.636475255,304,523635,183910
137994,0.766081941,304,521701,183616
101563,0.829401826,304,517552,188564
101564,0.65712672,304,522218,183549
139319,0.091252511,304,518689,186629
101574,0.267230301,304,524372,183812
140796,0.051434352,304,521103,187332
101581,0.337709276,304,520536,185282
101582,0.160515967,304,523480,183473
101583,0.757653567,304,520242,189406
139829,0.016812466,305,536154,170469
140080,0.237960857,305,535952,170915
140451,0.062377833,305,535971,170058
137216,0.266987799,305,536503,169103
101588,0.89702509,305,537570,169614
101589,0.237472557,305,535968,169207
101590,0.216487559,305,538909,166076
101591,0.455520885,305,538909,166076
138574,0.245455836,305,547213,166614
101592,0.598461307,305,536074,167986
139639,0.181971188,305,546977,169671
101593,0.213228269,305,537549,166471
137035,0.587210574,305,535126,168971
101595,0.098106749,305,540128,164832
101597,0.081331598,305,540044,171081
101597,0.685451924,305,540044,171081
101597,0.804900878,305,540044,171081
101597,0.210343517,305,540044,171081
139678,0.740190206,305,535805,169952
137069,0.610543334,305,539640,167158
137070,0.943151817,305,539640,167158
101601,0.05201999,305,543289,167542
139966,0.762119726,305,535074,170377
137242,0.778707861,305,539599,169471
101604,0.929714686,305,543518,171152
101604,0.906898789,305,543518,171152
101604,0.758031185,305,543518,171152
101604,0.307402932,305,543518,171152
140648,0.181453308,305,535339,170261
101605,0.332152858,305,542749,172064
140533,0.917217038,305,542250,171446
101607,0.154348345,305,542188,172762
101607,0.36638571,305,542188,172762
101607,0.565403948,305,542188,172762
101607,0.879294954,305,542188,172762
101610,0.860119501,305,548238,164217
101610,0.983635016,305,548238,164217
101610,0.550276079,305,548238,164217
101610,0.879249519,305,548238,164217
138611,0.475744849,305,544822,166769
101612,0.673108567,305,543802,164935
101612,0.304063606,305,543802,164935
101612,0.209009434,305,543802,164935
101612,0.783210414,305,543802,164935
137032,0.863332759,305,543802,164935
101614,0.920754479,305,543350,161795
140449,0.176064059,305,544497,164204
137067,0.856804131,305,545766,163569
101617,0.250763058,305,547345,161874
101617,0.786210177,305,547345,161874
101617,0.02059377,305,547345,161874
101617,0.159278212,305,547345,161874
101624,0.687384121,305,547078,164431
101624,0.460093583,305,547078,164431
101624,0.513597613,305,547078,164431
101624,0.723968141,305,547078,164431
136915,0.318755362,305,545712,164469
101631,0.900803794,305,534388,169775
141291,0.929644096,305,546538,168730
101634,0.395167045,305,546304,170044
101635,0.239269614,305,544161,171654
140752,0.599058852,305,541307,169936
101637,0.48550508,305,541217,159337
101638,0.817361415,305,538247,169103
101638,0.635305541,305,538247,169103
101638,0.125079469,305,538247,169103
101638,0.960950608,305,538247,169103
140448,0.278741018,305,545845,167071
101641,0.268246209,305,546288,167923
131553,0.48091188,305,541346,168987
140450,0.273042532,305,547926,167914
140729,0.598166991,305,541578,164419
139984,0.565337321,305,540189,170454
101645,0.517647674,305,541613,169084
101645,0.869275893,305,541613,169084
101645,0.65404448,305,541613,169084
101645,0.684118869,305,541613,169084
134061,0.664077539,305,537774,167753
101646,0.662035991,305,543297,159316
101647,0.578571223,305,547653,168586
101648,0.351756933,305,540034,168617
101649,0.380901025,305,544251,170018
101651,0.335525684,305,540989,170054
141481,0.301425816,305,542165,171978
141482,0.332776395,305,547305,166927
101654,0.400158537,305,535068,169647
141158,0.348645585,305,545313,169466
137958,0.167962442,305,543870,167619
134008,0.7595627,305,547503,165864
137244,0.391720068,305,542282,159261
137683,0.818451879,305,544622,166870
101661,0.11746491,305,545698,165100
101662,0.531047943,305,538036,170350
140082,0.511474549,305,539471,168333
140257,0.017750955,305,539328,168292
136920,0.237633022,305,540917,166336
140088,0.871301022,305,541482,168152
137930,0.412211593,305,544854,165018
136709,0.526014114,305,542533,169755
136464,0.868286457,305,544319,169675
136586,0.912852791,305,537798,167371
136517,0.287167937,305,541797,165342
136551,0.779449135,305,544472,165153
136281,0.579073239,305,546848,170207
136644,0.451673103,305,540620,165814
136467,0.287159145,305,545368,170915
136545,0.409516511,305,542640,159356
101676,0.697767768,305,546558,165140
137006,0.851796345,305,538021,167339
136540,0.212724498,305,540682,168046
136355,0.916884824,305,543802,164935
138114,0.194062224,305,547332,166105
101700,0.687015182,305,538913,165987
101697,0.798682899,305,544319,169675
132008,0.63942362,305,547509,165568
135232,0.332348754,305,547397,169337
101702,0.500709909,306,534285,167830
101703,0.212549411,306,528877,159432
101704,0.895418486,306,531478,161952
101705,0.955495906,306,533445,166142
131723,0.486024121,306,532630,168142
131724,0.232319942,306,532985,167413
101706,0.300870717,306,532730,164860
131266,0.577253202,306,533713,169821
134048,0.739236655,306,532428,164962
101712,0.827108634,306,532319,168968
134254,0.830740889,306,531303,157829
101715,0.191083561,306,533426,169417
137195,0.287825368,306,532387,169539
101720,0.076834532,306,531899,166938
101721,0.139366276,306,531899,166938
139393,0.374697912,306,537538,163605
136714,0.332221783,306,530728,167907
101725,0.074352732,306,532255,164547
101730,0.333642249,306,535862,167610
139640,0.472109802,306,532253,160266
101733,0.590296611,306,532675,163281
139905,0.306639033,306,536366,165280
140000,0.400439771,306,538083,163637
140045,0.640083506,306,538423,162936
136769,0.075741536,306,530778,167053
136565,0.990770876,306,532842,168080
136564,0.369446145,306,532842,168080
101745,0.381357832,306,531246,168384
101746,0.097483828,306,531246,168384
101748,0.891282661,306,538488,162969
101750,0.99976976,306,534078,166848
101750,0.159661107,306,534078,166848
101750,0.922182512,306,534078,166848
101750,0.467599771,306,534078,166848
140704,0.947607468,306,528288,159114
101753,0.349137315,306,533477,159145
101756,0.564036531,306,531004,160459
101758,0.236396185,306,534004,161153
101759,0.060887846,306,529438,159363
101760,0.677538398,306,531884,159210
140674,0.257477112,306,534768,167867
101767,0.894795579,306,533096,165224
140683,0.984425735,306,531246,168384
140840,0.091727539,306,532913,167136
101772,0.434993688,306,536450,166733
101773,0.268244327,306,536631,162965
140841,0.465682541,306,538826,162187
101774,0.785215454,306,536768,162439
141118,0.418557878,306,531520,159048
101776,0.529704555,306,533582,167776
141119,0.926383053,306,534245,168413
101778,0.057584749,306,532089,170181
101779,0.530753377,306,533103,165267
141120,0.172700001,306,532341,168918
101781,0.541626313,306,535795,161822
140717,0.752471795,306,539271,161391
101785,0.051315229,306,530283,169557
130915,0.588239599,306,533464,162449
140113,0.151476413,306,537228,165357
131925,0.896622688,306,531106,166397
138687,0.355292868,306,530576,158804
101787,0.743252153,306,533166,169871
101788,0.350225102,306,535847,165564
101790,0.406090271,306,531669,165077
101791,0.6183488,306,531669,165077
138335,0.60352006,306,532260,169543
101792,0.769098871,306,530879,158235
101793,0.153136627,306,531675,162092
101794,0.596431663,306,537845,163368
101794,0.885257957,306,537845,163368
101794,0.14750258,306,537845,163368
101794,0.59100971,306,537845,163368
101795,0.093351477,306,532238,170854
138612,0.051743685,306,534345,167335
101797,0.916345194,306,531024,162230
101799,0.884353552,306,532625,166192
101800,0.365089204,306,531891,163299
101801,0.849382849,306,529303,159212
101801,0.940980925,306,529303,159212
101801,0.95189254,306,529303,159212
101801,0.336722695,306,529303,159212
101802,0.04468648,306,533380,167845
101802,0.290576398,306,533380,167845
101802,0.340886734,306,533380,167845
101802,0.632464153,306,533380,167845
101803,0.670091338,306,532253,170945
134449,0.287144422,306,533675,166776
134475,0.734485263,306,531394,169670
135151,0.66609347,306,536133,163245
139094,0.451154633,306,531710,164071
